index,Age,Prof,Det,Amb,Mins,Av Rat,Imp M,Pres,Cons,Ada,Inj Pr,WR,CA,Margin,Training facilities,Div Rep,Growth
16695,19.67145790554415,13,13,10,0,0.0,12,10,13,7,13,1250,60,33,18,134,5
16723,21.02943189596167,10,8,11,90,7.3,3,11,20,7,7,2000,90,30,13,73,0
16737,20.16974674880219,13,15,9,810,6.7,9,10,10,16,8,2000,90,36,1,73,4
16739,18.691307323750856,14,16,9,90,7.4,6,13,10,14,9,1250,78,23,9,160,4
16741,18.67488021902806,12,11,12,0,0.0,17,10,8,17,8,850,72,25,9,160,2
16742,19.76454483230664,9,13,11,0,0.0,9,12,8,18,15,1250,72,7,9,160,0
16777,20.366872005475702,12,6,11,0,0.0,2,10,18,8,14,500,60,29,14,130,4
16784,19.17864476386037,9,5,11,0,0.0,9,9,9,9,5,1500,70,36,13,107,0
16785,18.937713894592743,14,17,10,0,0.0,4,10,8,9,12,1500,65,65,20,185,10
16804,22.09719370294319,11,8,10,180,6.45,11,11,20,10,7,1250,75,41,11,73,0
16817,20.06297056810404,10,16,13,629,6.85,14,10,10,10,9,500,85,25,9,73,0
16829,19.1129363449692,10,11,11,0,0.0,3,10,8,13,12,1000,70,11,12,96,0
16841,19.446954140999317,9,4,10,0,0.0,6,11,8,16,8,1000,75,14,13,96,0
16849,18.078028747433265,10,10,12,0,0.0,6,10,14,17,11,2250,79,26,13,96,0
16866,19.718001368925393,13,10,10,90,6.6,1,10,8,11,11,250,45,25,5,46,0
16904,22.297056810403834,11,4,10,180,7.25,3,11,12,7,11,1750,85,30,13,87,1
16909,18.962354551676935,11,13,12,4140,6.78,3,10,11,18,11,2500,112,18,11,134,11
16925,19.12662559890486,12,11,10,0,0.0,16,9,10,18,10,1000,69,26,14,85,2
16935,20.243668720054757,11,10,11,705,6.74,14,10,8,20,11,100,45,23,7,72,2
16956,19.33196440793977,14,14,13,3330,7.0,12,13,12,14,5,2500,100,39,19,87,21
16958,18.978781656399725,11,14,12,0,0.0,2,9,10,9,8,1000,72,10,14,85,0
16970,19.50718685831622,10,5,13,0,0.0,11,13,9,13,5,750,63,5,10,107,0
16980,19.718001368925393,10,3,13,0,0.0,6,13,11,10,13,1000,79,35,17,107,0
16989,19.293634496919918,9,4,11,0,0.0,3,9,10,13,9,1000,64,14,12,96,0
17002,19.479808350444902,12,13,11,0,0.0,10,14,10,12,11,1000,69,12,12,147,0
17013,19.394934976043807,13,12,10,0,0.0,14,12,8,7,11,1000,68,3,12,147,0
17027,18.55167693360712,9,10,9,0,0.0,14,11,7,14,12,1000,62,30,12,96,1
17031,19.655030800821354,11,8,11,0,0.0,17,8,11,19,6,1500,70,56,16,185,4
17033,26.458590006844627,10,4,11,0,0.0,14,10,12,7,11,400,63,10,10,86,0
17042,20.799452429842574,11,10,15,90,6.3,10,8,11,9,15,1000,70,28,6,91,1
17050,19.81930184804928,12,12,10,0,0.0,14,11,10,7,18,950,75,43,18,134,4
17058,19.290896646132786,11,3,12,77,6.5,14,11,10,15,11,1000,82,24,14,85,0
17064,22.091718001368925,11,10,12,0,0.0,12,10,20,9,11,1000,70,25,15,130,0
17067,21.593429158110883,9,7,12,90,6.2,7,11,11,16,11,1200,74,36,7,73,0
17069,19.1813826146475,11,7,11,0,0.0,15,12,9,13,14,1000,70,20,12,96,2
17078,19.531827515400412,11,15,12,1530,6.78,2,12,11,15,8,2000,82,9,10,85,1
17094,20.041067761806982,8,12,11,0,0.0,8,11,8,13,13,1750,85,11,12,73,0
17101,19.15400410677618,10,12,11,0,0.0,14,9,5,19,12,850,51,18,9,72,1
17102,18.26420260095825,9,12,12,0,0.0,12,11,8,7,10,1000,71,30,12,147,5
17106,20.177960301163587,12,4,11,0,0.0,12,12,10,10,11,1000,78,7,12,147,0
17117,19.222450376454482,11,8,12,0,0.0,11,8,7,16,7,1000,66,11,16,96,0
17119,21.180013689253936,10,4,14,2840,6.82,14,11,13,16,7,3350,107,36,8,116,6
17123,18.77891854893908,12,12,11,0,0.0,4,11,8,9,7,1000,68,15,10,85,2
17135,20.23271731690623,11,12,8,90,6.7,3,13,12,8,7,1000,75,26,15,161,4
17138,22.38466803559206,12,12,12,162,6.4,12,14,12,10,6,1750,85,25,13,87,0
17142,20.16974674880219,12,2,13,270,6.67,8,12,15,10,6,1000,75,13,12,85,-1
17148,19.104722792607802,10,18,13,0,0.0,14,13,7,12,5,1000,50,4,12,85,0
17154,20.21902806297057,10,5,12,0,0.0,4,14,18,16,13,1250,60,11,12,96,0
17165,19.082819986310746,9,17,9,0,0.0,10,11,19,19,10,1000,74,26,11,147,2
17167,18.338124572210816,11,11,11,0,0.0,7,14,7,11,5,1000,60,10,12,96,0
17193,22.376454483230663,12,2,10,0,0.0,11,12,13,9,15,500,58,11,9,46,0
17201,19.93702943189596,13,15,12,0,0.0,10,10,12,20,5,2900,98,13,7,116,0
17209,20.468172484599588,15,11,13,2970,6.9,9,9,11,8,4,3500,98,17,10,94,9
17212,20.28473648186174,12,11,9,750,7.11,12,12,11,13,10,1000,60,11,10,85,2
17216,19.211498973305954,15,13,13,3180,6.81,1,12,13,13,5,2750,102,24,10,160,12
17221,19.835728952772072,10,4,12,2970,7.13,9,11,20,14,7,2350,97,43,2,73,3
17227,20.93908281998631,9,14,9,0,0.0,8,10,16,9,14,1000,70,28,10,73,0
17273,20.240930869267626,13,7,11,180,6.5,3,11,12,20,9,3000,103,33,15,94,1
17298,19.619438740588638,9,9,12,90,6.9,8,11,18,16,13,2200,102,20,15,94,0
17300,20.435318275154003,12,12,11,0,0.0,8,11,5,20,12,1150,77,18,10,110,1
17304,21.01574264202601,10,9,10,90,7.3,1,10,17,18,15,3000,94,36,11,94,0
17307,20.301163586584533,15,14,15,3270,6.97,14,13,15,10,5,3900,117,30,17,125,18
17309,19.991786447638603,9,6,12,0,0.0,1,11,20,9,11,2750,91,13,12,94,0
17311,19.770020533880903,10,11,13,0,0.0,5,13,11,9,5,1250,80,36,12,110,3
17313,20.427104722792606,11,5,11,0,0.0,2,12,12,13,8,800,71,17,10,86,0
17321,20.424366872005475,12,12,11,565,6.69,9,10,12,16,4,2250,95,17,8,94,0
17347,19.030800821355236,10,9,10,0,0.0,7,9,8,8,9,250,50,39,6,130,1
17350,20.128678986995208,14,12,16,3792,6.67,9,5,10,15,6,2000,84,31,14,72,13
17351,20.301163586584533,9,9,12,0,0.0,15,10,10,19,10,500,65,23,11,86,1
17356,20.944558521560573,12,13,10,270,6.8,3,11,10,9,9,1250,75,46,15,94,0
17360,19.630390143737166,11,13,11,0,0.0,10,4,19,13,11,250,62,26,14,134,5
17362,19.288158795345655,11,10,11,0,0.0,8,11,11,12,11,800,62,43,10,173,6
17364,18.699520876112253,15,14,14,0,0.0,12,13,12,8,6,2150,98,31,20,158,3
17369,21.27583846680356,13,14,14,270,6.73,17,9,13,13,6,1250,75,31,8,73,0
17370,22.82819986310746,12,12,11,232,7.17,13,13,10,14,7,500,85,25,8,87,0
17383,20.399726214921287,12,16,10,0,0.0,9,11,10,17,8,1500,80,26,3,73,1
17427,17.987679671457904,13,12,11,0,0.0,3,12,7,8,7,700,52,48,13,173,2
17444,20.046543463381244,13,8,12,0,0.0,8,11,12,15,8,1750,75,31,14,130,2
17445,19.381245722108144,13,8,11,0,0.0,8,12,19,12,12,50,45,32,14,134,0
17455,20.84873374401095,10,3,11,0,0.0,5,13,9,9,6,500,65,24,8,86,0
17477,19.15126625598905,12,15,10,0,0.0,13,9,7,10,13,750,62,40,10,86,0
17515,19.901437371663246,12,5,9,36,6.7,7,9,10,11,6,900,74,16,10,160,0
17518,22.313483915126625,9,13,10,90,6.7,3,14,17,9,11,1250,75,25,8,73,0
17522,17.812457221081452,13,13,10,180,6.55,10,9,19,20,12,1300,85,33,12,110,0
17544,18.135523613963038,16,13,14,90,6.2,8,12,12,12,5,1750,90,37,3,104,5
17548,20.355920602327174,11,5,13,0,0.0,13,10,17,8,5,50,56,25,12,86,0
17577,18.458590006844627,12,11,12,0,0.0,10,10,11,13,10,1100,81,43,18,185,9
17582,19.644079397672826,12,9,9,3060,6.86,1,11,20,19,8,3000,100,28,3,73,3
17585,18.310746064339494,14,16,14,3103,6.73,11,11,12,14,5,3750,121,38,15,161,13
17598,17.94113620807666,13,12,12,0,0.0,2,12,20,8,12,1150,85,31,18,160,0
17611,21.32785763175907,12,17,13,0,0.0,9,13,11,7,13,1000,70,37,11,130,0
17621,22.600958247775495,11,7,12,2070,6.74,6,11,20,16,5,900,78,10,4,66,0
17626,18.190280629705683,11,3,10,270,7.2,4,9,8,16,5,2200,88,35,19,96,1
17628,18.7378507871321,12,5,12,0,0.0,15,10,10,12,5,1750,80,19,18,185,3
17656,18.321697467488022,12,14,12,0,0.0,12,8,17,16,7,1000,80,47,18,173,9
17667,18.143737166324435,10,6,9,0,0.0,11,11,7,20,8,750,42,63,16,173,1
17668,18.130047912388775,9,7,9,0,0.0,10,10,19,13,5,650,52,57,16,173,3
17677,18.157426420260094,11,12,10,0,0.0,11,13,11,16,5,800,64,54,17,173,9
17680,18.27789185489391,10,12,13,0,0.0,6,10,7,18,11,800,46,59,16,120,3
17685,18.47501711156742,14,15,10,0,0.0,11,10,11,15,5,950,76,60,18,173,12
17705,18.12457221081451,12,17,10,0,0.0,5,11,10,9,5,800,62,63,8,120,14
17707,18.269678302532512,13,9,10,0,0.0,13,12,7,12,12,750,59,21,17,120,7
17732,18.412046543463383,13,3,11,0,0.0,7,11,7,15,14,550,52,28,6,120,2
17734,17.987679671457904,10,4,11,0,0.0,15,10,6,16,7,550,45,53,10,120,0
17742,18.206707734428473,8,7,11,0,0.0,3,11,17,7,13,550,44,65,10,120,5
17751,18.310746064339494,10,4,9,0,0.0,11,11,10,14,5,550,39,50,6,120,1
17764,18.78986995208761,11,12,11,0,0.0,11,12,7,8,11,600,69,30,12,80,2
17773,18.694045174537987,10,6,8,697,6.47,8,8,9,10,9,700,74,1,5,80,0
17776,17.357973990417523,9,14,9,0,0.0,10,9,8,13,10,900,58,42,14,134,5
17805,22.083504449007528,10,14,12,180,7.25,11,9,20,20,8,2150,93,17,14,73,0
17806,17.949349760438057,12,15,11,180,6.5,15,11,8,8,5,1500,90,44,11,134,7
17823,19.45242984257358,9,15,10,0,0.0,4,10,10,7,6,1500,60,32,3,73,4
17828,19.912388774811774,10,16,9,0,0.0,11,9,10,14,11,900,72,7,8,110,0
17861,18.581793292265573,14,6,13,2430,6.79,9,13,12,18,8,2500,100,22,15,85,11
17866,18.455852156057496,12,13,11,0,0.0,11,11,14,12,9,1000,76,53,13,147,6
17878,18.743326488706366,17,16,14,0,0.0,9,12,9,13,3,1100,78,42,17,107,15
17886,17.749486652977414,11,13,12,0,0.0,10,13,7,13,6,600,49,36,15,173,4
17902,18.439425051334702,10,10,12,0,0.0,4,9,9,12,12,550,47,26,6,80,1
17903,18.168377823408623,12,8,12,24,6.6,6,11,20,20,11,900,56,69,8,120,8
17912,20.095824777549623,11,12,13,0,0.0,16,10,8,13,4,1750,80,31,15,185,3
17920,18.46132785763176,10,13,13,90,5.7,5,9,11,16,11,2250,88,23,13,96,0
17925,17.921971252566735,11,16,11,2520,6.8,8,12,20,19,9,1000,89,40,15,96,17
17928,18.28336755646817,11,6,11,0,0.0,10,10,11,10,8,550,40,73,12,80,1
17936,16.45448323066393,13,15,11,0,0.0,12,9,9,19,13,1650,66,49,17,140,8
17942,16.646132785763175,11,5,13,0,0.0,6,11,7,20,9,1500,60,36,13,140,4
17946,18.417522245037645,11,5,7,0,0.0,11,11,8,20,9,950,65,32,19,173,2
17954,16.919917864476385,11,8,11,0,0.0,4,9,17,11,13,1850,74,41,17,140,7
17959,18.2258726899384,13,1,9,90,7.1,10,12,10,8,11,1750,87,32,12,85,0
17974,18.458590006844627,10,12,12,395,6.86,5,10,20,12,10,1500,89,43,18,160,2
17980,17.965776865160848,11,18,9,0,0.0,5,10,5,11,7,550,37,32,10,80,0
17982,18.20123203285421,14,17,12,0,0.0,15,10,6,13,5,250,46,48,11,120,6
17996,19.485284052019164,9,12,11,0,0.0,1,7,12,18,5,2350,87,30,11,173,0
18003,18.357289527720738,9,7,10,0,0.0,1,12,10,20,10,600,50,27,12,173,0
18004,18.195756331279945,12,11,11,0,0.0,1,11,9,20,9,1950,78,37,17,125,5
18007,18.143737166324435,10,8,9,0,0.0,10,12,16,13,11,600,48,29,12,173,1
18015,16.66803559206023,11,6,12,0,0.0,11,10,17,16,13,600,49,51,12,173,9
18027,18.299794661190965,10,13,9,0,0.0,4,11,17,8,10,1800,72,28,9,94,2
18033,18.874743326488705,12,13,10,0,0.0,7,8,8,16,9,50,33,43,7,72,1
18034,18.29158110882957,11,10,11,0,0.0,11,12,13,12,11,650,65,22,11,96,3
18035,17.900068446269678,11,14,10,0,0.0,17,11,18,16,7,650,51,37,14,173,8
18068,19.140314852840522,10,9,11,90,6.6,1,12,10,13,5,1750,88,19,13,96,1
18077,17.34154688569473,10,7,12,0,0.0,5,13,7,10,9,1400,56,24,16,96,2
18079,18.349075975359344,10,4,12,0,0.0,9,12,11,9,9,750,60,44,18,173,4
18080,18.466803559206024,10,8,13,0,0.0,7,11,10,17,13,1250,68,60,11,120,14
18093,18.373716632443532,10,14,10,0,0.0,17,11,14,13,11,550,40,40,14,120,3
18095,18.494182067077343,9,16,11,0,0.0,10,10,7,14,14,850,66,38,20,173,4
18118,18.32991101984942,12,19,12,0,0.0,10,11,8,14,5,1950,78,23,1,96,3
18126,15.964407939767282,11,11,8,0,0.0,9,9,15,18,10,1400,57,26,15,140,5
18127,16.733744010951405,12,15,12,0,0.0,10,12,19,20,15,1900,77,32,15,140,6
18130,21.437371663244353,12,9,11,0,0.0,6,13,4,13,11,2500,90,36,1,116,0
18132,18.171115674195757,13,14,12,0,0.0,14,10,16,10,12,500,41,48,10,80,1
18139,19.039014373716633,14,4,10,0,0.0,4,12,14,8,6,550,45,42,7,80,0
18148,20.254620123203285,12,6,12,3240,7.08,17,10,13,12,5,2250,104,30,11,96,9
18155,16.777549623545518,10,8,13,0,0.0,14,11,18,17,8,1900,77,34,14,96,8
18158,17.637234770704996,10,12,10,90,6.7,10,10,8,12,5,2150,87,31,15,173,8
18162,18.3709787816564,12,16,12,0,0.0,13,12,8,11,8,1000,75,27,1,104,5
18180,18.099931553730322,11,5,9,0,0.0,10,13,20,13,10,250,50,55,9,91,1
18185,19.89322381930185,12,11,12,0,0.0,4,11,10,9,9,1500,75,16,8,110,0
18189,21.17180013689254,8,4,10,3060,6.75,12,10,10,15,9,1250,75,24,8,73,1
18193,17.037645448323065,13,16,11,0,0.0,4,11,7,14,6,1650,66,17,12,140,8
18202,17.66461327857632,11,4,10,0,0.0,5,14,10,13,10,1750,78,23,20,185,3
18206,18.2943189596167,12,8,14,90,6.3,3,9,9,16,12,1000,70,63,18,134,11
18239,22.967830253251197,13,17,10,90,6.3,9,13,11,13,5,1250,75,20,7,73,4
18245,18.704996577686515,5,12,12,0,0.0,10,7,8,8,8,750,63,33,10,107,3
18248,17.72210814510609,12,18,8,0,0.0,5,13,19,11,7,750,41,47,5,80,6
18253,18.472279260780287,9,5,12,0,0.0,9,12,9,11,5,2000,74,29,15,173,11
18260,17.609856262833677,9,7,9,0,0.0,8,14,11,16,7,500,36,70,5,80,1
18275,19.34839151266256,11,15,10,3240,6.87,11,11,9,20,8,2250,95,25,1,73,6
18280,17.919233401779604,12,11,9,0,0.0,14,13,10,17,6,500,90,42,17,160,3
18288,18.119096509240247,10,17,10,360,7.28,1,10,9,8,14,1750,83,30,18,96,3
18298,18.376454483230663,11,9,11,0,0.0,5,12,8,19,6,700,45,45,13,185,1
18308,18.16563997262149,10,10,13,0,0.0,8,12,10,8,7,700,45,34,9,134,1
18311,19.852156057494867,9,6,12,0,0.0,4,10,11,15,9,750,65,38,16,110,1
18329,21.322381930184804,13,5,9,1350,6.82,3,11,10,20,14,1500,95,36,6,117,6
18346,18.732375085557837,12,13,10,0,0.0,2,10,8,8,10,500,74,18,16,134,5
18347,18.72689938398357,12,8,10,0,0.0,6,11,10,15,9,750,60,23,11,134,1
18359,18.680355920602327,12,7,9,0,0.0,8,10,12,17,9,1750,76,51,20,185,7
18363,18.819986310746064,12,11,10,0,0.0,2,10,10,8,4,1500,70,46,13,185,11
18376,18.527036276522928,8,3,11,0,0.0,10,9,9,19,13,2000,75,38,8,107,1
18384,19.310061601642712,12,11,10,0,0.0,11,8,11,10,5,1900,78,23,10,125,1
18395,18.743326488706366,13,11,13,0,0.0,2,10,17,12,5,1250,55,43,17,185,23
18407,18.203969883641342,10,17,9,180,7.1,6,11,9,16,12,700,37,34,6,85,3
18410,18.086242299794662,10,11,9,0,0.0,12,7,9,6,6,50,36,36,13,107,2
18442,20.210814510609172,11,4,12,0,0.0,4,8,9,16,4,1400,78,40,1,73,0
18456,17.976728268309376,11,14,11,0,0.0,11,13,7,15,7,800,62,52,18,173,17
18503,19.81930184804928,6,11,15,591,6.71,3,17,19,19,14,900,72,21,1,66,0
18516,20.194387405886378,10,9,10,990,6.58,16,10,12,15,9,1000,75,32,11,86,7
18524,17.828884325804243,11,10,11,0,0.0,8,13,7,12,9,550,46,37,18,173,2
18531,18.926762491444215,10,14,13,0,0.0,4,13,17,13,9,550,60,24,10,160,2
18532,19.923340177960302,12,15,10,0,0.0,4,11,8,7,11,750,65,30,8,110,1
18549,18.94866529774127,10,10,10,0,0.0,16,11,8,8,5,1500,62,17,8,85,5
18570,22.98425735797399,10,13,13,2860,6.68,2,14,10,15,7,1450,79,30,8,73,7
18582,18.245037645448324,12,2,10,2610,6.86,18,10,10,9,10,850,80,10,5,66,0
18587,18.028747433264886,14,13,13,0,0.0,7,9,11,11,4,1300,80,39,19,173,3
18604,18.171115674195757,10,14,12,0,0.0,6,11,9,18,9,1750,64,20,12,96,6
18627,18.483230663928815,12,4,14,0,0.0,7,12,17,19,6,1250,81,42,14,134,3
18640,20.191649555099247,12,14,10,0,0.0,5,12,13,16,12,500,60,23,3,73,2
18642,19.887748117727583,14,13,11,90,5.7,9,12,9,15,8,1350,77,26,9,73,4
18644,21.15811088295688,9,11,13,630,6.89,12,11,11,10,12,950,69,36,6,73,1
18649,19.67419575633128,13,15,11,0,0.0,11,14,8,8,6,1050,83,16,12,160,0
18650,18.806297056810404,12,11,10,0,0.0,2,9,7,13,6,1250,50,39,8,107,0
18685,18.94592744695414,11,12,11,0,0.0,5,10,10,19,13,850,68,42,15,161,2
18688,21.05681040383299,13,14,10,0,0.0,9,12,9,7,2,2150,93,21,14,73,0
18708,18.89390828199863,9,7,11,0,0.0,13,8,20,15,5,1200,67,27,11,120,11
18727,21.169062286105408,10,5,11,0,0.0,9,10,15,15,7,450,64,12,12,94,0
18728,18.253251197809718,12,18,12,90,6.6,5,12,11,18,8,950,75,40,13,80,7
18730,21.815195071868583,8,11,11,2970,6.62,11,9,13,19,6,1250,75,15,8,73,0
18743,18.080766598220396,8,7,12,0,0.0,10,11,20,20,12,750,59,37,13,120,3
18754,18.16563997262149,12,17,11,0,0.0,4,10,6,19,9,700,41,55,18,120,1
18759,19.62217659137577,12,13,12,0,0.0,14,11,11,11,10,500,66,31,16,134,7
18766,19.707049965776864,14,13,13,1800,6.78,11,12,13,13,4,1750,80,13,2,91,0
18777,19.312799452429843,10,6,10,0,0.0,12,11,18,11,6,250,34,7,5,72,0
18789,22.38466803559206,11,15,13,0,0.0,17,8,12,10,7,2000,100,29,12,158,8
18804,18.27789185489391,9,3,13,0,0.0,15,10,11,17,5,1750,75,50,20,185,11
18814,18.417522245037645,11,10,10,81,6.2,7,12,10,12,8,750,59,54,17,173,1
18817,18.310746064339494,8,19,9,0,0.0,10,12,8,8,10,800,65,28,4,66,0
18827,21.645448323066393,10,11,10,0,0.0,1,10,13,9,9,1500,70,35,13,130,0
18828,22.33538672142368,10,10,8,3060,6.67,7,9,10,13,11,1250,75,30,4,91,11
18832,20.23271731690623,14,13,12,592,6.73,5,11,8,20,14,950,66,9,9,73,3
18835,18.94318959616701,8,12,12,0,0.0,1,7,12,10,5,750,58,18,13,120,2
18840,18.770704996577688,10,8,13,0,0.0,3,10,19,12,5,1000,55,57,18,185,4
18841,18.45311430527036,11,14,13,0,0.0,15,10,11,8,11,1250,69,53,18,185,9
18847,18.053388090349078,12,16,11,0,0.0,14,9,8,18,7,500,45,64,15,173,3
18859,19.88227241615332,12,4,10,0,0.0,5,12,9,19,12,1750,85,23,1,73,0
18867,22.327173169062284,10,5,12,446,6.98,12,11,11,20,7,800,66,36,7,73,3
18871,20.44626967830253,10,7,13,750,6.65,1,11,19,15,10,1200,74,41,8,73,10
18879,19.67419575633128,11,17,12,90,6.7,13,12,11,12,15,1600,82,34,2,73,5
18888,18.17932922655715,8,7,12,0,0.0,12,10,19,15,9,500,43,42,13,173,1
18911,20.18343600273785,13,12,11,2415,6.83,20,12,10,17,10,2000,90,3,1,73,0
18921,18.1492128678987,9,12,11,0,0.0,16,12,9,18,11,600,50,48,13,173,7
18923,19.200547570157426,13,10,11,180,6.7,4,12,11,16,10,850,70,18,16,117,3
18936,20.12046543463381,12,13,12,3060,6.83,12,12,17,13,13,2850,107,27,2,87,10
18939,18.70773442847365,12,11,9,0,0.0,8,13,16,20,14,650,45,14,9,85,1
18943,18.23134839151266,11,5,12,0,0.0,9,12,7,7,6,700,58,45,12,117,5
18981,18.809034907597535,11,8,10,73,6.8,9,13,6,18,8,50,35,24,7,46,3
18989,20.043805612594113,12,14,8,0,0.0,6,9,18,17,11,600,65,26,12,158,2
19015,18.351813826146476,10,4,9,0,0.0,10,10,17,14,8,1000,62,9,14,85,0
19018,18.261464750171115,11,13,8,0,0.0,11,10,9,18,10,750,76,33,14,134,6
19025,17.582477754962355,11,14,14,193,7.33,17,10,9,8,6,1000,70,34,12,147,9
19030,18.026009582477755,8,17,10,0,0.0,8,9,11,8,14,600,47,25,11,120,1
19033,17.93839835728953,13,16,10,0,0.0,15,9,9,20,11,850,68,51,16,120,13
19041,18.581793292265573,12,10,10,0,0.0,5,10,19,16,9,1250,53,40,20,185,14
19053,19.9315537303217,9,6,11,180,6.9,9,9,10,9,9,700,73,23,3,66,0
19063,18.299794661190965,12,10,10,0,0.0,3,12,9,8,6,1000,65,39,13,134,5
19072,18.414784394250514,12,5,9,0,0.0,15,12,8,7,15,1750,84,40,18,160,2
19077,19.20328542094456,12,10,11,0,0.0,4,12,3,18,13,1000,69,24,15,110,5
19082,19.865845311430526,13,15,8,90,6.9,13,10,12,12,10,1500,90,27,15,117,0
19094,20.815879534565365,10,5,10,0,0.0,4,11,8,16,11,700,64,8,8,73,0
19112,19.49349760438056,10,7,11,0,0.0,13,10,8,18,6,1500,65,17,14,185,0
19119,18.8145106091718,7,5,11,0,0.0,1,13,7,16,10,600,62,43,13,158,0
19134,17.568788501026695,8,8,11,0,0.0,11,14,11,13,10,400,52,44,5,80,1
19153,21.232032854209447,10,17,10,0,0.0,14,11,12,7,6,800,66,33,2,73,0
19177,23.71252566735113,10,5,11,3240,6.68,14,11,14,9,11,1550,81,18,12,73,0
19188,21.760438056125942,10,10,10,946,6.57,11,9,11,20,6,1000,70,30,7,73,1
19197,21.34428473648186,11,13,13,0,0.0,7,11,11,20,9,100,57,9,9,86,0
19213,20.084873374401095,10,10,11,0,0.0,2,13,9,9,7,750,55,33,14,130,1
19219,18.16290212183436,11,11,13,0,0.0,11,12,8,13,6,950,69,15,15,110,1
19225,18.368240930869266,12,16,12,0,0.0,16,8,8,18,6,750,60,13,14,104,2
19233,18.494182067077343,11,16,12,0,0.0,2,12,15,20,12,1400,87,32,16,110,2
19237,18.913073237508556,13,12,12,900,6.76,13,11,9,11,13,500,58,23,11,72,10
19265,18.417522245037645,12,4,12,0,0.0,11,11,10,19,13,2200,104,27,18,173,4
19275,20.298425735797398,11,19,11,0,0.0,8,11,9,20,5,1400,89,24,13,160,3
19277,19.920602327173167,11,9,11,4320,6.82,12,11,10,14,7,500,76,23,11,72,8
19278,18.2258726899384,11,9,13,0,0.0,13,12,15,11,6,600,50,40,12,173,6
19280,18.60643394934976,14,9,10,90,6.3,11,13,8,13,9,2500,85,35,12,96,6
19282,18.43394934976044,13,6,11,0,0.0,7,11,10,8,14,550,41,61,8,120,1
19284,17.659137577002053,10,4,12,0,0.0,13,9,8,14,13,1000,60,21,12,147,0
19294,18.647501711156742,13,9,13,0,0.0,12,15,11,9,13,1250,70,35,19,134,17
19295,18.351813826146476,8,9,10,0,0.0,8,10,9,15,6,800,45,21,11,85,0
19302,18.42299794661191,11,13,9,0,0.0,1,13,9,10,8,700,54,41,17,173,6
19303,18.028747433264886,12,9,11,0,0.0,4,13,20,12,7,700,54,43,5,80,2
19340,18.16563997262149,11,16,13,0,0.0,5,11,6,19,5,750,55,27,4,91,3
19343,17.872689938398356,8,9,10,0,0.0,14,12,14,10,9,650,62,33,8,80,2
19344,20.10403832991102,9,10,11,35,6.8,9,12,16,7,7,1750,85,6,10,130,0
19345,22.491444216290212,10,6,11,90,6.5,1,12,10,19,12,750,60,26,5,91,1
19350,18.198494182067076,11,15,11,0,0.0,14,13,9,7,13,850,51,61,6,80,2
19358,17.968514715947983,13,14,10,0,0.0,11,11,15,20,13,500,54,7,8,80,0
19367,20.49828884325804,14,13,8,2437,6.89,5,9,11,10,8,1250,75,23,8,73,8
19368,18.642026009582477,11,7,13,0,0.0,14,11,9,11,8,50,35,66,15,134,2
19371,18.98425735797399,9,11,12,0,0.0,6,11,17,18,8,800,60,41,10,134,5
19375,18.431211498973305,10,9,11,0,0.0,11,8,8,18,12,750,69,42,18,134,4
19403,19.66324435318275,13,4,10,0,0.0,1,11,8,8,11,1400,81,16,1,73,0
19409,18.12183436002738,11,10,7,0,0.0,4,13,9,10,8,750,60,21,13,117,1
19410,17.782340862423,10,7,12,0,0.0,10,13,7,15,9,1000,68,21,8,110,3
19422,18.46132785763176,11,7,9,0,0.0,1,12,5,10,10,1500,66,23,14,147,3
19430,17.626283367556468,11,7,11,0,0.0,7,8,17,14,8,1000,66,36,12,96,5
19433,18.203969883641342,9,11,9,0,0.0,4,9,3,17,10,1000,66,17,12,147,3
19440,19.252566735112936,9,4,10,0,0.0,6,14,8,12,13,250,40,17,7,72,0
19444,18.431211498973305,11,14,13,0,0.0,13,10,4,17,5,50,45,30,14,134,2
19450,18.3709787816564,13,6,10,0,0.0,1,10,6,7,7,1000,60,11,14,185,0
19461,18.02053388090349,13,13,11,0,0.0,4,13,16,18,13,1000,62,27,13,147,4
19500,18.913073237508556,12,10,10,0,0.0,9,11,19,12,9,1750,86,23,13,158,3
19506,18.811772758384667,15,4,11,0,0.0,8,15,11,10,5,1250,85,23,15,134,2
19518,18.573579739904176,12,3,11,0,0.0,5,11,7,17,13,50,29,29,8,46,0
19519,17.763175906913073,9,8,11,0,0.0,7,12,17,9,11,1100,68,59,15,134,9
19532,18.338124572210816,14,5,10,0,0.0,6,10,9,12,8,750,63,23,5,117,0
19536,20.418891170431213,12,14,9,90,6.8,13,12,9,17,8,1000,70,24,13,130,2
19537,18.85284052019165,13,19,14,90,6.4,15,12,9,10,5,1000,76,20,14,117,0
19540,18.17932922655715,11,14,11,90,7.3,9,10,10,7,7,750,75,44,12,160,7
19569,18.168377823408623,9,5,12,0,0.0,14,11,16,20,10,800,46,53,16,134,1
19570,18.409308692676248,9,15,10,0,0.0,10,11,7,16,11,900,65,30,16,134,14
19576,18.22861054072553,10,7,11,0,0.0,5,13,13,19,6,750,55,32,11,107,5
19588,18.713210130047912,12,7,9,0,0.0,5,10,20,18,10,1250,51,28,15,185,0
19589,18.527036276522928,11,6,10,0,0.0,4,13,11,13,6,1500,70,42,16,185,17
